"Latitude (dec degrees lat-lon)","Longitude (dec degrees lat-lon)","Line","Station","Year","Month","Day (day)","anoSST","rlduration","Nitracline (m)","IntChla (mg/m²)","IntPP","Chlalow1um","Chla1-3um","Chla3-8um","Chla8-20um","ChlaLarger20um","DivinylChla","Fucoxanthin","Hexanoyloxyfucoxanthin","Prochlorococcus (number/ml)","Synechococcus (number/ml)","HeteroBacteria (number/ml)","Picoeukaryotes (number/ml)","ZooDisplace","calanoid","eucalanids","harpacticoida","poecilostomatoids","oithona","nauplii","euphausiids","pyrosomes","salps","doliolids","Sardine-egg","Anchovy-egg","Sardine-larvae (num/10m²)","Anchovy-larvae (num/10m²)"
"34.88824","-121.19831","77","55","2016","4","13","1.7017917049439","7","","","","","","","","","","","","-0.17757517819852","0.66663569357809","-0.13973106459655","-0.10557923549698","-0.886667528","","","","","","","","","","","","","",""
"34.88824","-121.19831","77","55","2016","4","18","3.0751955685324","12","0.89680644232375","-0.681677798","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34.88824","-121.19831","77","55","1984","7","21","1.5190832270287","4","1.0122182635102","0.022787313","","","","","","","","","","","","","","-0.028458365","","","","","","","","","","","","","",""
"34.88824","-121.19831","77","55","1998","7","24","2.3982675803554","5","0.63387862030354","-0.19758965","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34.88824","-121.19831","77","55","1998","7","23","1.8520911510734","4","","","","","","","","","","","","","","","","0.033113936","","","","","","","","","","","","","",""
"34.88824","-121.19831","77","55","2014","11","21","2.1369115982569","3","0.76896163833286","-0.016889204","","-0.61599354034236","-0.15448916085978","-0.35237323203525","-0.66734269967969","-0.24766204066399","","","","-0.21909509035338","-0.15332157087221","-0.022640276117776","-0.15705560606804","-0.146873918","","","","","","","","","","","","","",""
"34.88833333","-121.1983333","77","55","2014","11","21","2.1369115982569","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8100082601362","1.0850361595632"
"34.88833333","-121.1966667","77","55","2016","4","13","1.7017917049439","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.2915453940455","-1.4095981715046"
"34.89167","-121.1983","77","55","1984","7","21","1.5190832270287","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20334644054296"
"35","-120.75","77","49","2016","4","13","1.3381034438948","7","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.38767425990074","-0.45863859356463","",""
"35","-120.75","77","49","2014","7","20","2.7381375191961","5","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.24595728959258","","",""
"35","-120.75","77","49","1998","7","24","2.415474704582","6","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.24595728959258","","",""
"35.02158","-120.91782","77","51","1984","7","21","1.6173164073655","9","0.76697870225074","-0.443175078","0.004041931","","","","","","","","","","","","","-0.107652039","","","","","","","","","","","","","",""
"35.02158","-120.91782","77","51","2014","7","20","2.3428149802291","5","0.47560488499846","0.048083406","","-0.26553482613436","-0.42931088299753","-0.61409541852861","-0.59045093961647","-0.70938954573582","","","","-0.5286545638547","-0.07265181917541","0.037801000351287","0.057606567515427","0.026430077","","","","","","","","","","","","","",""
"35.02158","-120.91782","77","51","2014","11","21","2.2342009646143","3","0.45455070325418","-0.193505724","","-0.56562938297501","-0.46334286888942","-0.47946000548129","-1.0063067281","-0.63840576330155","","","","0.24977917087693","0.16440693380725","-0.058704380379409","-0.094699124493295","-0.683339358","","","","","","","","","","","","","",""
"35.02158","-120.91782","77","51","2015","7","19","2.8344096634182","11","","","","","","","","","","","","","","","","-0.584773294","","","","","","","","","","","","","",""
"35.02158","-120.91782","77","51","2015","7","20","2.6033223032123","12","0.97391613871476","-0.505027067","","0.066919449421418","-0.4859605151332","-0.61258278117418","-1.5634062085362","-1.4130209098689","","","","0.62229750387681","0.71526555661238","0.16273973695959","-0.13056142342969","","","","","","","","","","","","","","",""
"35.02166667","-120.9183333","77","51","2014","7","20","2.3428149802291","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0500037191157"
"35.02166667","-120.9183333","77","51","2014","11","21","2.2342009646143","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0435352364582","0.93923488954189"
"35.02167","-120.9183","77","51","1984","7","21","1.6173164073655","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.60039026556588"
"35.02666667","-120.9183333","77","51","2015","7","19","2.8344096634182","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.28234296999979"
"35.08333333","-120.7716667","77","49","2014","7","20","2.3428149802291","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0000603802532"
"35.08666667","-120.7783333","77","49","2015","7","19","2.8344096634182","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.70690108320925"
"35.08666667","-120.78","77","49","2014","11","21","2.2342009646143","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.98512599609481"
"35.08824","-120.7774","77","49","2015","7","19","2.8344096634182","11","-0.24836115197351","-0.193359621","","0.30715537317359","-0.19263937632853","-0.24747150406427","-0.010085630475655","-0.0024741425168061","","","","","0.23798925645532","-0.19452849354204","0.42320137264091","-1.175442677","","","","","","","","","","","","","",""
"35.08824","-120.7774","77","49","2014","11","21","2.2342009646143","3","","","","","","","","","","","","","","","","0.154009093","","","","","","","","","","","","","",""
"35.08824","-120.7774","77","49","2014","7","20","2.3428149802291","5","0.86408359320903","0.135723146","-0.07110624","0.56875856673911","0.36159456470637","0.28172132935174","-1.2282803052593","0.055838316231549","","","","","0.19139369636017","0.38384615144522","-0.017253731115383","-0.723145006","","","","","","","","","","","","","",""
"35.08824","-120.7774","77","49","2014","11","22","2.1984565449924","4","1.1231087278292","-0.392831802","","-0.33142238410825","-0.26212129271881","-0.39640696829725","-0.82287477995856","-1.2368257689059","","","","0.58341259126855","-0.12661301068719","-0.46205799494515","-0.088590728697252","","","","","","","","","","","","","","",""
